id_cliente,ciudad,genero,edad,segmento_comercial,canal_preferido,fecha_registro,fecha_ultima_compra,recencia_dias,frecuencia,valor_monetario,ticket_promedio,unidades_compradas,r_score,f_score,m_score,rfm_score,rfm_puntaje_total,segmento_rfm,inactivo_90d_descriptivo,tiene_compras
C04117,Arequipa,F,28.0,Preferente,Tienda,2023-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12150,Cusco,M,37.0,Masivo,App,2023-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08227,Trujillo,M,35.0,Preferente,Tienda,2023-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06071,Cusco,M,43.0,Preferente,Web,2023-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09471,Piura,F,42.0,Masivo,Tienda,2023-06-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05491,Arequipa,M,26.0,Masivo,Web,2023-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06016,Lima,M,39.0,Masivo,Tienda,2023-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01620,Lima,F,52.0,Masivo,Tienda,2023-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07316,Piura,M,31.0,Masivo,Web,2023-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06291,Lima,F,51.0,Masivo,Web,2023-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01208,Lima,F,55.0,Masivo,Tienda,2023-06-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06140,Piura,F,38.0,Masivo,Tienda,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04542,Arequipa,M,38.0,Preferente,Tienda,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12843,Trujillo,M,56.0,Masivo,App,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11978,Lima,No especificado,28.0,Masivo,Tienda,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00663,Cusco,F,43.0,Preferente,Tienda,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12020,Lima,No especificado,34.0,Masivo,Tienda,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05305,Lima,M,41.0,Masivo,App,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12581,Lima,No especificado,38.0,Masivo,Tienda,2023-06-16,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09999,Arequipa,M,44.0,Masivo,App,2023-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07417,Lima,M,47.0,Masivo,Tienda,2023-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03204,Piura,F,39.0,Masivo,Web,2023-06-17,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01477,Arequipa,F,58.0,Premium,Tienda,2023-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05277,Lima,F,42.0,Preferente,Tienda,2023-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04734,Lima,M,40.0,Masivo,Tienda,2023-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03689,Cusco,M,19.0,Premium,Web,2023-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10790,Trujillo,M,40.0,Masivo,Tienda,2023-06-18,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09454,Arequipa,F,38.0,Masivo,Tienda,2023-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00013,Arequipa,M,60.0,Masivo,App,2023-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10584,Cusco,F,,Masivo,Tienda,2023-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07660,Arequipa,M,20.0,Preferente,Tienda,2023-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09662,Lima,M,50.0,Masivo,Tienda,2023-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11793,Lima,F,29.0,Premium,Web,2023-06-19,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14299,Arequipa,M,42.0,Preferente,Web,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02705,Lima,M,60.0,Masivo,Tienda,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06370,Trujillo,M,23.0,Masivo,Web,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04459,Lima,M,32.0,Masivo,App,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05772,Trujillo,F,37.0,Premium,,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07113,Trujillo,F,35.0,Premium,Tienda,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05984,Trujillo,F,23.0,Masivo,Tienda,2023-06-20,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08123,Arequipa,F,28.0,Masivo,Tienda,2023-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10001,Arequipa,M,52.0,Masivo,Tienda,2023-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05319,Lima,F,46.0,Preferente,Web,2023-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14032,Trujillo,No especificado,25.0,Preferente,Tienda,2023-06-21,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12829,Arequipa,F,55.0,Preferente,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08148,Arequipa,F,25.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12643,Arequipa,M,27.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00331,Trujillo,M,66.0,Masivo,Web,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11208,Lima,M,30.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14069,Lima,F,34.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09912,Piura,M,18.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04004,Lima,F,73.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13350,Lima,F,28.0,Masivo,Web,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08082,Arequipa,F,33.0,Masivo,Tienda,2023-06-22,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14873,Lima,F,26.0,Masivo,App,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08732,Lima,F,37.0,Masivo,Tienda,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11423,Trujillo,M,41.0,Preferente,Tienda,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11655,Lima,F,43.0,Premium,Tienda,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08706,Cusco,M,30.0,Masivo,Tienda,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00656,Lima,No especificado,44.0,Masivo,Tienda,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05581,Lima,M,40.0,Masivo,Tienda,2023-06-23,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14268,Cusco,F,52.0,Masivo,App,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01453,Lima,M,32.0,Premium,Web,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13813,Lima,M,40.0,Preferente,Tienda,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01497,Piura,M,46.0,Masivo,Web,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03037,Piura,F,21.0,Masivo,App,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11664,Cusco,M,30.0,Masivo,Tienda,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13898,Lima,M,32.0,Masivo,Tienda,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09593,Cusco,M,37.0,Masivo,Web,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07635,Lima,M,48.0,Preferente,App,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01703,Lima,M,42.0,Masivo,Web,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08405,Trujillo,M,44.0,Masivo,Tienda,2023-06-24,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07963,Arequipa,F,65.0,Masivo,App,2023-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11661,Arequipa,F,21.0,Masivo,Web,2023-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13396,Arequipa,M,18.0,Masivo,App,2023-06-25,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10216,Lima,F,27.0,Masivo,Tienda,2023-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11081,Trujillo,M,50.0,Masivo,Tienda,2023-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12019,Arequipa,No especificado,42.0,Masivo,Tienda,2023-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00543,Trujillo,F,32.0,Premium,Web,2023-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04292,Arequipa,M,43.0,Preferente,Tienda,2023-06-26,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11424,Arequipa,F,48.0,Masivo,App,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03052,Lima,M,33.0,Premium,Web,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10323,Lima,M,52.0,Masivo,Web,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13840,Lima,M,43.0,Masivo,Web,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13092,Cusco,M,25.0,Premium,Tienda,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02345,Lima,M,36.0,Masivo,Tienda,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12536,Lima,F,30.0,Masivo,Tienda,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01425,Lima,F,44.0,Preferente,App,2023-06-27,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10490,Lima,F,36.0,Premium,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10153,Lima,F,43.0,Masivo,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12208,Lima,F,53.0,Preferente,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13928,Lima,M,57.0,Masivo,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12539,Lima,M,59.0,Masivo,Web,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12006,Lima,F,29.0,Preferente,Web,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11974,Lima,M,32.0,Preferente,Web,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13736,Lima,F,55.0,Masivo,,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00648,Lima,F,68.0,Masivo,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11205,Arequipa,M,36.0,Masivo,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12942,Trujillo,M,48.0,Preferente,Tienda,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01182,Lima,M,24.0,Preferente,App,2023-06-28,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14577,Arequipa,M,47.0,Masivo,Web,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07169,Trujillo,M,37.0,Masivo,Tienda,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07753,Trujillo,M,58.0,Preferente,App,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05687,Lima,F,39.0,Masivo,Tienda,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06313,Cusco,M,44.0,Masivo,Web,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05960,Lima,M,30.0,Masivo,Tienda,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04330,Lima,F,28.0,Preferente,App,2023-06-29,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13463,Cusco,F,38.0,Masivo,Tienda,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09200,Lima,M,57.0,Masivo,Tienda,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00254,Arequipa,No especificado,58.0,Masivo,App,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01025,Lima,M,36.0,Premium,Web,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02722,Piura,F,43.0,Masivo,,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04639,Lima,M,29.0,Masivo,App,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02117,Lima,F,26.0,Preferente,Tienda,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03500,Lima,F,41.0,Masivo,App,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09252,Lima,M,32.0,Masivo,App,2023-06-30,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05155,Trujillo,F,44.0,Masivo,App,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08554,Lima,M,45.0,Preferente,Tienda,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00058,Piura,F,30.0,Preferente,Tienda,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08519,Lima,M,31.0,Preferente,Tienda,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00903,Lima,F,34.0,Masivo,Tienda,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03680,Arequipa,M,32.0,Preferente,Web,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11624,Arequipa,M,29.0,Masivo,Tienda,2023-07-01,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05592,Lima,F,43.0,Masivo,App,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14055,Lima,No especificado,32.0,Masivo,App,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12045,Cusco,M,39.0,Masivo,Tienda,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03663,Piura,F,36.0,Preferente,App,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14592,Lima,M,48.0,Masivo,Tienda,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05393,Lima,M,46.0,Masivo,Tienda,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09822,Lima,M,36.0,Masivo,Tienda,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14361,Trujillo,F,55.0,Masivo,Web,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04279,Lima,M,40.0,Preferente,Web,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14659,Trujillo,F,56.0,Preferente,Web,2023-07-02,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03974,Lima,F,20.0,Masivo,Web,2023-07-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01671,Arequipa,F,34.0,Preferente,Tienda,2023-07-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03409,Trujillo,M,24.0,Masivo,App,2023-07-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13752,Arequipa,M,27.0,Premium,App,2023-07-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08712,Lima,F,46.0,Premium,Tienda,2023-07-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05743,Lima,M,40.0,Preferente,Tienda,2023-07-03,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04224,Trujillo,F,50.0,Masivo,Tienda,2023-07-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00760,Arequipa,F,30.0,Premium,App,2023-07-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14396,Trujillo,F,52.0,Masivo,App,2023-07-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11190,Lima,M,43.0,Masivo,Web,2023-07-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10335,Piura,F,45.0,Masivo,Web,2023-07-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10669,Arequipa,M,28.0,Masivo,Tienda,2023-07-04,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01819,Lima,F,43.0,Masivo,Tienda,2023-07-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07183,Arequipa,F,29.0,Masivo,Tienda,2023-07-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11837,Trujillo,M,34.0,Masivo,App,2023-07-05,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09386,Cusco,F,37.0,Masivo,Tienda,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12117,Lima,F,34.0,Masivo,Tienda,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02448,Cusco,F,21.0,Masivo,Web,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05144,Cusco,M,40.0,Masivo,Tienda,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11915,Arequipa,M,32.0,Masivo,Tienda,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01131,Lima,M,56.0,Masivo,Web,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06435,Lima,F,36.0,Masivo,Tienda,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02301,Lima,F,29.0,Premium,Tienda,2023-07-06,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14285,Lima,No especificado,34.0,Masivo,Web,2023-07-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10504,Lima,M,57.0,Masivo,App,2023-07-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07941,Lima,M,18.0,Masivo,Web,2023-07-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00365,Piura,M,27.0,Masivo,Tienda,2023-07-07,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04072,Arequipa,F,66.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02419,Lima,M,68.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11884,Arequipa,F,29.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12681,Trujillo,M,65.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13629,Arequipa,M,35.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02566,Lima,M,33.0,Premium,Web,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08872,Trujillo,M,26.0,Masivo,App,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01044,Piura,F,32.0,Masivo,Web,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02894,Lima,M,45.0,Preferente,App,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09160,Piura,M,47.0,Preferente,Web,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11697,Cusco,F,54.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09597,Trujillo,F,24.0,Masivo,App,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04931,Piura,F,22.0,Masivo,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14737,Arequipa,M,30.0,Preferente,Tienda,2023-07-08,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00692,Arequipa,M,55.0,Premium,Tienda,2023-07-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11667,Piura,F,54.0,Masivo,Tienda,2023-07-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01298,Lima,M,44.0,Preferente,App,2023-07-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12124,Piura,F,26.0,Masivo,Tienda,2023-07-09,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09570,Cusco,M,45.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03556,Trujillo,M,37.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C05955,Arequipa,M,28.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09246,Trujillo,M,59.0,Preferente,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06478,Lima,F,51.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14531,Cusco,M,26.0,Masivo,App,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C00407,Cusco,M,43.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12190,Lima,M,42.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09000,Lima,F,32.0,Masivo,Tienda,2023-07-10,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13264,Lima,M,32.0,Preferente,Web,2023-07-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12183,Arequipa,M,47.0,Masivo,Tienda,2023-07-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C09315,Piura,F,37.0,Masivo,Tienda,2023-07-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13194,Piura,M,48.0,Masivo,Tienda,2023-07-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C03353,Trujillo,F,30.0,Masivo,Web,2023-07-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13743,Lima,F,46.0,Masivo,Tienda,2023-07-11,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C08922,Arequipa,M,52.0,Masivo,Tienda,2023-07-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C07625,Lima,M,42.0,Preferente,App,2023-07-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11531,Trujillo,M,21.0,Masivo,Tienda,2023-07-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14878,Cusco,M,18.0,Masivo,Web,2023-07-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C13911,Piura,M,42.0,Masivo,Tienda,2023-07-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C02428,Cusco,No especificado,39.0,Masivo,Web,2023-07-12,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04626,Piura,M,22.0,Preferente,Web,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04409,Lima,M,70.0,Premium,Tienda,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C01006,Trujillo,M,37.0,Masivo,App,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C04647,Cusco,M,38.0,Premium,Web,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06732,Piura,M,53.0,Preferente,Web,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C12024,Arequipa,F,36.0,Masivo,Tienda,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06947,Lima,F,43.0,Masivo,Tienda,2023-07-13,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11711,Trujillo,F,,Masivo,Tienda,2023-07-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10459,Lima,F,41.0,Masivo,Tienda,2023-07-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14745,Lima,M,50.0,Masivo,Tienda,2023-07-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14967,Arequipa,M,50.0,Masivo,,2023-07-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C14357,Lima,M,25.0,Masivo,Web,2023-07-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C10947,Piura,F,31.0,Masivo,Web,2023-07-14,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C06380,Lima,M,43.0,Masivo,App,2023-07-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
C11242,Arequipa,F,41.0,Masivo,Tienda,2023-07-15,,,0,0.0,0.0,0,1,1,1,111,3,Sin compra,False,False
